sample_id	species	biosample_id	size_in_gib	fastq_url
AMB_5_3	arcana	SAMN37254806	0.632	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/068/SRR25888368/SRR25888368_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.636	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/068/SRR25888368/SRR25888368_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.771	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/084/SRR25888584/SRR25888584_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.776	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/084/SRR25888584/SRR25888584_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.654	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/077/SRR25888277/SRR25888277_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.658	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/077/SRR25888277/SRR25888277_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.645	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/079/SRR25888379/SRR25888379_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.649	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/079/SRR25888379/SRR25888379_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.716	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/033/SRR25888433/SRR25888433_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.721	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/033/SRR25888433/SRR25888433_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.702	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/044/SRR25888444/SRR25888444_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.707	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/044/SRR25888444/SRR25888444_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.635	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/088/SRR25888288/SRR25888288_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.639	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/088/SRR25888288/SRR25888288_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.642	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/090/SRR25888390/SRR25888390_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.646	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/090/SRR25888390/SRR25888390_2.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.644	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/092/SRR25888692/SRR25888692_1.fastq.gz
AMB_5_3	arcana	SAMN37254806	0.652	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/092/SRR25888692/SRR25888692_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.612	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/043/SRR25888343/SRR25888343_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.617	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/043/SRR25888343/SRR25888343_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.638	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/061/SRR25888561/SRR25888561_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.643	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/061/SRR25888561/SRR25888561_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.604	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/078/SRR25888678/SRR25888678_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.608	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/078/SRR25888678/SRR25888678_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.59	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/032/SRR25888332/SRR25888332_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.594	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/032/SRR25888332/SRR25888332_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.6	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/054/SRR25888354/SRR25888354_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.604	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/054/SRR25888354/SRR25888354_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.681	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/048/SRR25888548/SRR25888548_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.686	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/048/SRR25888548/SRR25888548_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.622	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/073/SRR25888573/SRR25888573_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.626	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/073/SRR25888573/SRR25888573_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.601	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/056/SRR25888656/SRR25888656_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.608	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/056/SRR25888656/SRR25888656_2.fastq.gz
BH_10_1	arcana	SAMN37254807	0.614	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/067/SRR25888667/SRR25888667_1.fastq.gz
BH_10_1	arcana	SAMN37254807	0.618	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/067/SRR25888667/SRR25888667_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.624	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/018/SRR25888518/SRR25888518_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.628	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/018/SRR25888518/SRR25888518_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.626	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/024/SRR25888524/SRR25888524_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.629	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/024/SRR25888524/SRR25888524_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.637	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/043/SRR25888643/SRR25888643_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.641	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/043/SRR25888643/SRR25888643_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.768	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/015/SRR25888515/SRR25888515_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.773	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/015/SRR25888515/SRR25888515_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.719	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888526/SRR25888526_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.724	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888526/SRR25888526_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.634	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/032/SRR25888632/SRR25888632_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.638	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/032/SRR25888632/SRR25888632_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.639	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/016/SRR25888516/SRR25888516_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.646	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/016/SRR25888516/SRR25888516_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.646	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/017/SRR25888517/SRR25888517_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.65	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/017/SRR25888517/SRR25888517_2.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.704	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/037/SRR25888537/SRR25888537_1.fastq.gz
BH_8_2	saxatilis	SAMN37254808	0.709	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/037/SRR25888537/SRR25888537_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.537	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR25888507/SRR25888507_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.541	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR25888507/SRR25888507_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.519	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/009/SRR25888509/SRR25888509_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.523	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/009/SRR25888509/SRR25888509_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.528	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/010/SRR25888510/SRR25888510_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.532	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/010/SRR25888510/SRR25888510_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.637	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/005/SRR25888505/SRR25888505_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.642	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/005/SRR25888505/SRR25888505_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.53	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/006/SRR25888506/SRR25888506_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.536	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/006/SRR25888506/SRR25888506_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.521	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR25888508/SRR25888508_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.525	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR25888508/SRR25888508_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.528	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/012/SRR25888512/SRR25888512_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.532	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/012/SRR25888512/SRR25888512_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.6	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/013/SRR25888513/SRR25888513_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.605	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/013/SRR25888513/SRR25888513_2.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.588	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/014/SRR25888514/SRR25888514_1.fastq.gz
BUR_Lsax_F	saxatilis	SAMN37254809	0.592	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/014/SRR25888514/SRR25888514_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.698	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/095/SRR25888495/SRR25888495_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.703	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/095/SRR25888495/SRR25888495_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.613	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/097/SRR25888497/SRR25888497_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.618	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/097/SRR25888497/SRR25888497_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.594	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/098/SRR25888498/SRR25888498_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.599	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/098/SRR25888498/SRR25888498_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.597	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/099/SRR25888499/SRR25888499_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.601	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/099/SRR25888499/SRR25888499_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.602	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/001/SRR25888501/SRR25888501_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.607	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/001/SRR25888501/SRR25888501_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.632	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR25888503/SRR25888503_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.636	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR25888503/SRR25888503_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.612	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/004/SRR25888504/SRR25888504_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.616	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/004/SRR25888504/SRR25888504_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.609	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/096/SRR25888496/SRR25888496_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.616	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/096/SRR25888496/SRR25888496_2.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.608	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/002/SRR25888502/SRR25888502_1.fastq.gz
BUR_Lsax_M	saxatilis	SAMN37254810	0.613	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/002/SRR25888502/SRR25888502_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.653	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/009/SRR25888609/SRR25888609_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.656	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/009/SRR25888609/SRR25888609_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.663	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/011/SRR25888611/SRR25888611_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.667	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/011/SRR25888611/SRR25888611_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.674	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/006/SRR25888606/SRR25888606_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.678	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/006/SRR25888606/SRR25888606_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.658	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR25888608/SRR25888608_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.663	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR25888608/SRR25888608_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.668	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/010/SRR25888610/SRR25888610_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.672	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/010/SRR25888610/SRR25888610_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.718	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/013/SRR25888613/SRR25888613_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.722	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/013/SRR25888613/SRR25888613_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.777	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/004/SRR25888604/SRR25888604_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.782	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/004/SRR25888604/SRR25888604_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.665	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/005/SRR25888605/SRR25888605_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.672	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/005/SRR25888605/SRR25888605_2.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.735	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/012/SRR25888612/SRR25888612_1.fastq.gz
CEA_Larc_F_2	arcana	SAMN37254812	0.74	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/012/SRR25888612/SRR25888612_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.616	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/099/SRR25888599/SRR25888599_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.62	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/099/SRR25888599/SRR25888599_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.625	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR25888600/SRR25888600_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.63	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR25888600/SRR25888600_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.707	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/002/SRR25888602/SRR25888602_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.712	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/002/SRR25888602/SRR25888602_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.63	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/095/SRR25888595/SRR25888595_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.637	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/095/SRR25888595/SRR25888595_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.615	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/098/SRR25888598/SRR25888598_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.619	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/098/SRR25888598/SRR25888598_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.63	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/001/SRR25888601/SRR25888601_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.635	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/001/SRR25888601/SRR25888601_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.692	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR25888603/SRR25888603_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.697	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR25888603/SRR25888603_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.742	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/094/SRR25888594/SRR25888594_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.748	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/094/SRR25888594/SRR25888594_2.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.636	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/097/SRR25888597/SRR25888597_1.fastq.gz
CEA_Lsax_F_1	saxatilis	SAMN37254813	0.641	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/097/SRR25888597/SRR25888597_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.833	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/075/SRR25888475/SRR25888475_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.839	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/075/SRR25888475/SRR25888475_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.809	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/076/SRR25888476/SRR25888476_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.815	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/076/SRR25888476/SRR25888476_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.82	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/078/SRR25888478/SRR25888478_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.826	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/078/SRR25888478/SRR25888478_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.823	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/079/SRR25888479/SRR25888479_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.829	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/079/SRR25888479/SRR25888479_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.859	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/081/SRR25888481/SRR25888481_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.865	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/081/SRR25888481/SRR25888481_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.835	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/082/SRR25888482/SRR25888482_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.84	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/082/SRR25888482/SRR25888482_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.943	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/073/SRR25888473/SRR25888473_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.949	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/073/SRR25888473/SRR25888473_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.825	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/074/SRR25888474/SRR25888474_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/074/SRR25888474/SRR25888474_2.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.809	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/077/SRR25888477/SRR25888477_1.fastq.gz
DER_Lten_F	saxatilis	SAMN37254822	0.815	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/077/SRR25888477/SRR25888477_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.677	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/064/SRR25888464/SRR25888464_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.684	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/064/SRR25888464/SRR25888464_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.665	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/066/SRR25888466/SRR25888466_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.67	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/066/SRR25888466/SRR25888466_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.739	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/072/SRR25888472/SRR25888472_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.744	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/072/SRR25888472/SRR25888472_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/063/SRR25888463/SRR25888463_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.808	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/063/SRR25888463/SRR25888463_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.686	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/065/SRR25888465/SRR25888465_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.69	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/065/SRR25888465/SRR25888465_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.663	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/067/SRR25888467/SRR25888467_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.667	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/067/SRR25888467/SRR25888467_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.755	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/071/SRR25888471/SRR25888471_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.76	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/071/SRR25888471/SRR25888471_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.675	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/068/SRR25888468/SRR25888468_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.679	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/068/SRR25888468/SRR25888468_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.675	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/070/SRR25888470/SRR25888470_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	0.679	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/070/SRR25888470/SRR25888470_2.fastq.gz
SAMN14643006	arcana	SAMN14643006	1.201	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/028/SRR11570928/SRR11570928.fastq.gz
SAMN14643006	arcana	SAMN14643006	8.197	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/028/SRR11570928/SRR11570928_1.fastq.gz
SAMN14643006	arcana	SAMN14643006	9.565	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/028/SRR11570928/SRR11570928_2.fastq.gz
W_arc_02_La	arcana	SAMN14643007	1.418	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/029/SRR11570929/SRR11570929.fastq.gz
